chip,field_id
d19db,491
d19db,564
d19db,1045
d19db,1046
29761,2565
6fb0c,5477
6fb0c,5478
6fb0c,5481
7538c,5284
7538c,5339
7538c,5555
7538c,5692
9a7a6,5679
9a7a6+862dd,5969
6cffd+8cb55,1008
6cffd+8cb55,1317
4590f,125
4590f+75996,494
4590f,498
4590f+75996,499
4590f,984
4590f,986
f21b3,49
f21b3,199
f21b3,200
f21b3,413
f21b3,415
f21b3,429
f21b3,430
f21b3,512
f21b3,513
f21b3,514
f21b3,515
f21b3,516
f21b3,517
f21b3,611
f21b3,612
f21b3,1423
f21b3,1424
f21b3,1425
f21b3,1526
f21b3,1527
3258d,3327
3258d,3328
3258d,3335
3258d,3336
3258d,3337
1d732,2234
1d732+ffdbf,2601
1d732,2602
1d732,2603
1d732+ffdbf,3051
d2106,2464
d2106,3389
d2106,3390
5ffd2,1743
5ffd2,1744
5ffd2,1745
5ffd2,1746
5ffd2,2030
5ffd2,2031
5ffd2,2401
5ffd2,2402
5ffd2,2403
5ffd2,2404
5ffd2,3173
5ffd2,3175
5ffd2,3599
23a34,5657
23a34,5658
23a34,5659
23a34,5787
23a34,6234
23a34,6235
23a34,6236
23a34,6237
5c658+66469,3948
5c658+66469,3950
ec3d8,1811
ec3d8,1812
ec3d8,1813
ec3d8,1814
ec3d8,1815
ec3d8,1860
ec3d8,2521
ec3d8,2523
ec3d8,2740
ec3d8,2741
ec3d8,2885
ec3d8,3253
ec3d8,3254
ec3d8,3373
ec3d8,3374
ec3d8,3375
ec3d8,3376
e2334,1733
6c1ac,5417
6c1ac,5419
6c1ac,5420
6c1ac,5421
6c1ac,5422
6c1ac,5489
6c1ac,5490
6c1ac,5491
6c1ac,5492
6c1ac,5493
6c1ac,5580
6c1ac,5581
6c1ac,5582
6c1ac,5584
6c1ac,5591
6c1ac,5592
6c1ac,5593
6c1ac,5594
6c1ac,5596
6c1ac,5945
6c1ac,6031
6c1ac,6034
6c1ac,6127
6c1ac,6128
6c1ac,6129
6c1ac,6130
6c1ac,6286
6c1ac+66c43,6287
6c1ac,6288
81228,6956
f8256,5767
f8256,5768
f8256,6232
d2ed0,5572
d2ed0,5573
d2ed0,5574
d2ed0,5642
d2ed0,5853
70b20,5062
70b20,5065
70b20,5066
70b20,5067
ec37f,7165
07ea2,5789
1bfad,3928
1bfad,3929
1bfad,4526
1bfad,4528
c7ac7,173
c7ac7,174
c7ac7,234
c7ac7,529
c7ac7,1147
c7ac7,1148
c7ac7,1150
c7ac7,1151
0932c,6038
0932c,6039
0932c,6170
c623b,3753
c623b,3754
c623b,3755
c623b,4180
c623b,4322
c623b,4721
c623b,4722
dd867,6624
dd867,6625
8aa05,4264
49bc5,394
49bc5+b0028,570
49bc5+b0028,1681
49bc5+b0028,1682
2d6ad,5604
72a8f+43ed6,3724
72a8f,3978
72a8f,4241
72a8f,4245
72a8f+43ed6,4413
72a8f,4414
72a8f,4756
2acd2+ff961,7243
8c8f4,4386
8c8f4,4387
8c8f4,4388
04e52,7203
04e52,7289
04e52,7290
04e52,7291
18ac3,5697
18ac3,6090
18ac3,6091
18ac3,6183
18ac3,6184
a419f,384
a419f,385
a419f,601
a419f,680
a419f,681
a419f,717
a419f,900
a1bff,4535
a1bff,4536
1a1a3,952
1a1a3,953
1a1a3,954
1a1a3,955
a0d77,6436
a0d77,6920
a0d77,6921
a0d77,7143
a0d77,7145
a0d77,7248
a0d77,7250
e77b9,223
e77b9,718
ae676,70
ae676,71
ae676,72
ae676,304
ae676,305
ae676,307
ae676,308
ae676,309
ae676,388
ae676,581
ae676,582
ae676,688
ae676,689
ae676,690
ae676,691
ae676,692
ae676,1089
ae676,1091
ae676,1093
ae676,1094
ae676,1350
ae676,1351
ae676,1397
ae676,1399
ae676,1400
ae676,1401
ae676+33d57,1418
ae676,1419
ae676,1490
ae676,1491
ae676,1492
ae676,1502
ae676,1503
ae676,1582
02248+ba2fa,3945
02248,3974
64200,6494
64200,6495
64200,6496
64200,6497
64200,6855
64200,6856
64200,7180
f4e9a,1709
f4e9a,2204
f4e9a,2205
f4e9a+9b6c8,2206
73d63,4096
73d63,4097
73d63,4098
73d63,4099
73d63,4100
73d63,4101
73d63,4762
3c5d3,327
80708,3675
80708,3878
80708,3879
80708,3910
80708,3911
80708,4233
80708,4234
80708+e6dad,5187
80708+e6dad,5188
4293d,5739
4293d,6240
5a203,6353
5a203+5a014,6382
5a203,6383
5a203,6468
5a203,6598
5a203,7170
07d47,5634
7fecf,6369
7fecf,6370
7fecf,6372
7fecf,6374
7fecf,6841
7fecf,6888
7fecf,6889
815fb,60
815fb,443
815fb,696
815fb,1035
815fb+ca70b,1184
d1283,3877
02694,682
02694,683
02694,684
02694,685
02694,686
02694,725
02694,927
02694+04eac,1060
02694,1061
02694,1323
02694,1324
02694,1325
02694,1326
02694,1328
02694,1516
d6606,4102
d6606,4103
d6606,4816
d6606,4818
d6606,4820
d15ae,5406
d15ae,5822
d15ae,5823
cf193,3873
cf193,3874
cf193,5100
cf193,5101
7ef12,4142
ba385+e51df,1877
ba385,1878
ba385+e51df,1879
ba385+e51df,2133
ba385,2411
125a5,6385
125a5,6386
5a014,6351
5a014,6469
5a014,6846
5a014,7169
5a014,7222
5a014,7223
76c70,5470
3d355,1018
3d355,1019
3d355,1020
3d355,1021
7dd5e,5262
7dd5e,5263
84e6e,5653
84e6e,5655
84e6e,5656
84e6e,5877
84e6e,5878
84e6e,6054
84e6e,6055
84e6e,6056
84e6e,6057
7478e,2335
7478e,3152
7478e,3153
32c84,3856
32c84,3857
32c84,3858
32c84,3859
32c84,3860
32c84,4305
32c84,4373
32c84,4375
32c84,4376
32c84,4377
32c84,4378
32c84,4960
f9e47,353
f9e47+8fcb8,354
586a4,6194
2f797,4187
2f797,4188
2f797,4863
2f797,5069
2f797,5070
2f797,5071
2f797,5072
943d3,6375
943d3,6376
943d3,6401
943d3,6402
943d3,6585
943d3,6586
943d3,6588
943d3,7219
943d3,7220
943d3,7332
485ab+dcc46,2501
c35b8,2019
c35b8,2021
c35b8,2022
c35b8,2053
c35b8,2054
c35b8,2838
c35b8+9f786,2839
c35b8,3264
c35b8,3265
c35b8,3492
c35b8,3493
63eda,165
63eda,1332
31df3,3784
de780,2373
f79ce,2093
f79ce,2116
f79ce,3618
20f2f,6865
20f2f,6867
20f2f,6869
f4d66,3756
2f1a8,5599
2f1a8,5602
2f1a8,5603
2f1a8,5708
2f1a8,6179
2f1a8,6180
2f1a8,6181
cad07,5788
342a6,6308
342a6,6455
342a6+c6d1f,6635
342a6,6849
342a6,6967
342a6+c6d1f,6968
342a6,7035
342a6,7036
342a6,7062
342a6,7063
caba7,4287
caba7,4288
43d57,2159
43d57,2608
2f1fb,2598
2f1fb,3514
6de7b,3652
6de7b,3653
6de7b,3654
6de7b,4877
6de7b+bb24e,4901
6de7b,5227
6de7b,5229
b57e6,4555
b57e6,4556
b57e6,4557
b57e6,4558
b57e6,4559
b57e6,4560
b57e6,4974
b57e6,4975
b57e6,4976
b57e6,4977
fe8c7,4481
543cc,3691
543cc,3692
543cc,3693
543cc,3694
543cc,3695
543cc,3696
543cc,3802
543cc,3803
543cc,4327
543cc,4427
543cc,4678
543cc,4754
543cc,4755
543cc,4886
543cc,4887
543cc,4891
543cc,4949
543cc,4950
543cc,4951
543cc,4952
543cc,4953
60bd5,781
60bd5,782
60bd5,1266
43395,4482
43395,4484
43395,4485
43395,4486
43395,4487
738c6,6714
738c6,6715
738c6+180cf,7002
e0d5e,145
e0d5e,194
e0d5e,195
2f15b,6447
2f15b,6448
2f15b,6606
2f15b,6757
2f15b,6758
2f15b,6759
2f15b,6916
2f15b,6917
2f15b,6919
2f15b,7010
2f15b,7303
2f15b,7304
2f15b,7305
2f15b,7306
a1d3d,2428
a1d3d,3098
a1d3d,3099
a1d3d,3100
aea53,3882
aea53,3883
04eac,726
04eac,1518
0c691,6407
0c691,6408
0c691,6409
0c691,6410
0c691,6412
0c691,6595
0c691,7006
0c691,7037
84de1+bb0c0,3781
84de1,3782
84de1,3783
84de1,4879
84de1+bb0c0,4880
43f3e,297
15404,1864
15404,1867
15404,1965
15404,1966
15404,1967
15404,1968
15404,2001
15404,2002
15404,2003
15404,2004
15404,2015
15404,2016
15404,2017
15404,2117
15404,2118
15404,2217
15404,2218
15404,2219
15404,2220
15404,2221
15404,2364
15404,2365
15404,2366
15404,2558
15404,2559
15404,2560
15404,2561
15404,2562
15404,3206
15404,3207
15404,3208
15404,3209
15404,3210
6e3d6,3769
6e3d6,3770
6e3d6,3823
6e3d6,3824
6e3d6,3825
6e3d6,3826
6e3d6,4090
6e3d6,4453
e19da,5504
cbe73+9c7d2,3513
f8a2a,6415
f8a2a,6768
f8a2a+eccf9,6769
f3885,907
f3885,908
f3885,909
50cbf,5808
dfd72,6953
58eff,3636
58eff,3637
58eff,3638
58eff,3639
54d66,5589
54d66+17a8a,5817
cb0f5,6357
cb0f5,6361
cb0f5,6535
cb0f5,6536
cb0f5,6537
cb0f5,6538
cb0f5,6582
cb0f5,6583
cb0f5,6700
cb0f5,6702
cb0f5,6733
cb0f5,6734
cb0f5,6735
cb0f5,6736
cb0f5,6785
cb0f5,6786
cb0f5,6788
cb0f5,6857
cb0f5,6858
cb0f5,6859
cb0f5,6861
cb0f5,6879
cb0f5,6937
cb0f5,6938
cb0f5,6941
cb0f5,7096
cb0f5,7097
cb0f5,7320
cb0f5,7321
cb0f5,7322
cb0f5,7323
cb0f5,7324
7644f,5558
7644f+90471,5560
7644f,5979
7644f,5983
b00d6,6729
882f6,2534
882f6,2535
882f6+3d983,2537
882f6,2538
882f6,2798
882f6+3d983,2842
882f6,2843
882f6,2845
2bc73,1801
2bc73,2058
2bc73,2059
2bc73,2425
2bc73,2427
2bc73,2874
2bc73,3440
2bc73,3528
44005,1079
44005,1127
44005,1128
44005,1129
47271,5890
47271,5891
47271,5892
d4dcf,6230
d4dcf,6231
ac8df,1756
ac8df,1757
ac8df,1758
ac8df,1759
ac8df,2328
ac8df,2645
fba3a,5466
ddf64,228
ddf64,229
ddf64,887
ddf64,1586
ddf64,1587
ddf64,1588
782dc,3740
782dc,3741
782dc,3742
782dc,3743
782dc,4283
782dc,4284
782dc,4668
782dc,4711
02f8a,6188
02f8a,6190
02f8a,6191
fb8c4,420
a2596,4025
a2596,4026
a2596,4199
a2596,5102
a2596,5104
26aad,3165
df5a9,1362
faa27,5902
7f0c5,2123
7f0c5,2649
7f0c5,3465
7f0c5,3469
7f0c5,3473
7f0c5,3474
c7ee6,3745
f6b64,6398
f6b64,6400
f6b64,6416
f6b64,6417
f6b64,6489
f6b64+99600,6544
f6b64,6545
f6b64,6546
e3165,5291
c53f3,1926
c53f3,1927
c53f3,1928
c53f3,1929
c53f3,1930
c53f3,3356
c53f3,3357
c53f3,3358
c53f3,3360
c53f3,3361
51c8a,2913
51c8a,2914
51c8a,2915
51c8a,3317
51c8a,3318
d0f88,121
d0f88,122
d0f88,253
d0f88,254
d0f88,255
d0f88,837
d0f88,839
d0f88,840
d0f88,869
d0f88,870
d0f88,871
d0f88,1029
d0f88,1030
d0f88,1253
32407,2039
32407,2040
32407,2432
32407,2433
32407,2716
32407,3609
436e1+60f3c,2164
436e1,2166
436e1,2167
436e1,2168
436e1,3365
4463a,1804
4463a,1805
4463a,1810
4463a,1820
4463a,1822
4463a,2329
4463a,2348
4463a+92cbb,2877
4463a,3048
4463a,3218
4463a,3220
4463a,3227
4463a,3228
4463a,3294
4463a+fefa0,3535
4463a,3617
c3cd0+182c3,2304
c3cd0,2688
c3cd0,2769
c3cd0,2817
c3cd0,2818
35c37,5335
35c37,5336
35c37,5337
35c37,5338
35c37,5534
35c37,5535
35c37,5536
35c37,5537
35c37,5799
35c37,5800
35c37,5802
35c37,5829
35c37,6109
35c37,6110
35c37,6111
35c37,6112
35c37,6113
45a93+1c08c,2361
45a93,2363
45a93,2543
45a93,2544
4bde6+1c08c,2362
4bde6,3193
4bde6,3194
82a68,3875
82a68,4235
82a68,4458
82a68,4459
82a68,4460
82a68,4461
82a68,4830
82a68,4831
82a68,4832
82a68,4833
82a68,4834
82a68,4835
82a68,4850
82a68,5040
82a68,5041
f2ed7,5431
f2ed7,5433
f2ed7,5753
bb0c0,3985
bb0c0,3986
bb0c0,3987
bb0c0,3988
bb0c0,4463
1d696,5435
1d696,5436
1d696,5437
1d696,5439
1d696,6098
1d696,6186
d5941+1991a,2157
d5941,2226
d5941,2227
5facc+509e3,1834
1d374,131
1d374,133
1d374,449
1d374,450
1d374,451
1d374,452
1d374,453
1d374,535
1d374,536
1d374,710
1d374,711
1d374,712
1d374,713
1d374+558ac,752
1d374,753
1d374,755
1d374,785
1d374,807
1d374,808
1d374,1097
1d374,1099
1d374,1210
1d374,1652
1d374,1654
7eb3a,630
7eb3a,1152
7eb3a,1153
7eb3a,1154
7eb3a,1631
7eb3a,1632
73bf7+2950f,2650
73bf7,3054
73bf7,3056
a3ed2,6329
a3ed2,7124
a3ed2,7125
e0063,93
e0063,614
94a00,392
94a00,393
94a00,817
94a00,1633
e0c43,3321
e0c43,3322
e0c43,3323
7145a,1848
7145a,2142
7145a,2143
7145a,2823
a98e0,3576
a98e0,3577
a98e0,3578
a98e0,3579
da5fe,1830
14664,542
14664,647
5c4fa,14
440bb,2333
b7609,6526
b7609,6972
b7609,6973
b7609,6974
b7609,7012
b7609,7014
b7609,7177
b7609,7178
b7609,7179
b7609,7275
b7609,7276
17d1f,292
17d1f,293
17d1f,294
17d1f,295
17d1f,342
17d1f,502
17d1f,503
17d1f,577
17d1f,583
17d1f,920
17d1f,921
17d1f,1185
17d1f,1200
17d1f,1201
17d1f,1483
17d1f,1486
17d1f,1487
19944,1907
19944,1908
19944,1909
19944,2124
19944,2125
19944,2297
19944,2298
19944,2299
19944,2300
19944,2678
19944,2679
13e72,368
13e72,369
13e72,370
13e72,371
13e72,372
13e72,373
13e72,1439
13e72,1440
13e72,1441
13e72,1442
aa355,1717
5c120,5539
5c120,5775
5c120,5776
5c120,5777
5c120,5778
5c120,5779
5c120,5780
dd795,6990
b0028,396
b0028,464
b0028,465
b0028,466
b0028,467
b0028,468
b0028,567
b0028,568
b0028,569
b0028,571
b0028,701
b0028,1278
b0028,1304
b0028,1305
b0028,1683
b0028,1685
b0028,1686
048eb,1979
048eb,2444
048eb,2615
048eb,2616
048eb,2617
048eb,2709
048eb,2710
048eb,2712
e7a52,6271
e7a52,6272
e7a52,6273
03517,2239
03517,2240
03517,2241
03517,2291
03517,2292
03517,2770
03517,2863
03517,3004
03517,3392
03517,3393
03517,3394
1ebeb,3471
1ebeb+42989,3472
1ebeb,3482
1ebeb,3484
134e4,4867
134e4,5020
5ae3a,5310
5ae3a,5311
5ae3a,5312
5ae3a,5313
5ae3a,5314
5ae3a,5315
5ae3a,5316
5ae3a,5317
5ae3a,5319
5ae3a,5774
44419,3896
44419,3897
44419,3898
44419,3899
2c869,6607
33d57,135
33d57,136
33d57,137
33d57,138
33d57,518
33d57,649
33d57,653
33d57,654
33d57,987
33d57,988
33d57,990
33d57,991
33d57,992
33d57,1037
33d57,1038
33d57,1039
33d57,1132
33d57,1134
33d57,1135
33d57,1157
33d57,1158
33d57,1161
33d57,1506
33d57,1507
33d57,1547
33d57,1548
33d57,1549
33d57,1550
33d57,1551
33d57,1552
33d57,1596
33d57,1598
33d57,1599
c3d49,1320
18dd0,6650
7b71b,5907
7b71b,6000
1cf43,3982
1cf43,4398
1cf43,4679
1cf43,4926
1f3c0,5921
1f3c0,5922
fbe98,2062
fbe98,2636
8641e,4109
8641e,4111
8641e,4112
8641e+16f17,4623
8641e+16f17,4624
8641e,4653
18b22,27
18b22,28
18b22,30
18b22,47
18b22,59
18b22,530
18b22,531
397d2+82d73,3840
397d2,3841
397d2,3843
6d444,4884
6d444,4885
85252,2539
85252,2540
85252,2827
85252,2828
85252,2829
85252,3423
85252,3424
85252,3425
85252,3426
85252,3626
85252,3627
85252,3628
85252,3629
3a8ef,6594
3a8ef,6904
9d575,471
9d575,472
6c5bf,61
6c5bf,186
6c5bf,188
6c5bf,190
6c5bf,278
6c5bf,279
6c5bf,281
6c5bf,356
6c5bf,380
7d633,5430
f069d,6348
f069d,6350
1d088,149
1d088,150
1d088,288
1d088,290
1d088,544
1d088,545
1d088,846
1d088,1207
1d088,1208
1d088,1471
1d088,1472
1d088,1473
1d088,1474
11b17,97
11b17,98
11b17,100
11b17,934
11b17,1519
11b17,1521
11b17,1522
4a13e,5295
4a13e,5410
3484d,5303
3484d,5305
3484d,5306
3484d,5307
3484d,5688
3484d,5810
3484d,5811
3484d,5812
3484d,5814
3484d,6096
35e18,2191
35e18,2495
35e18,2496
69a91,319
69a91,320
69a91,500
69a91,1656
cb914,3762
cb914,4519
a0bed,4618
a0bed,4775
a0bed,4776
2c156,376
2c156,805
ec148,1000
ec148,1322
c5959,6770
c5959,7206
c5959,7224
c5959,7225
9b719+ca2ba,5345
9b719,5682
9b719,5683
9b719,5973
9b719+ca2ba,6206
9b719+ca2ba,6207
fc4f7,5689
fc4f7,5693
9eaa3,5540
9eaa3,5541
9eaa3,5542
9eaa3,5543
9eaa3,5766
9eaa3,6143
9eaa3,6144
9eaa3,6145
9eaa3,6146
e0eed,3934
e0eed,3936
e0eed,4420
2c5fe,5826
46e9e,3303
46e9e,3304
46e9e,3305
46e9e,3306
46e9e,3307
46e9e,3308
98d1c,2243
98d1c,2566
50bea,3296
45c85,153
45c85,154
45c85,240
45c85+2be8f,241
45c85,242
45c85,310
45c85,876
45c85+2be8f,878
45c85,917
45c85,918
45c85,1016
45c85,1017
45c85,1273
45c85,1275
45c85,1536
45c85,1537
45c85,1538
28f66,6426
082ee,6025
082ee,6028
9f1f1,4151
9f1f1,4156
9f1f1,4158
9f1f1,4159
9f1f1,4160
68f0e,37
78eaa,3507
cae52,5827
19193,2275
19193,2276
19193,2612
19193,2802
19193,2803
19193,2804
19193+0e409,2805
19193+455fd,3080
19193,3597
c19b5,4495
c19b5,4498
c19b5,4500
c19b5,5237
c19b5,5238
c19b5,5239
9c7d2,1914
9c7d2,1916
9c7d2,2272
9c7d2,2273
9c7d2,2407
9c7d2+d111c,2498
9c7d2,2597
9c7d2,2604
9c7d2,2814
9c7d2,2815
9c7d2,3066
9c7d2,3067
9c7d2,3262
9c7d2,3263
9c7d2,3432
9c7d2,3433
9c7d2,3512
9c7d2,3515
9c7d2,3587
9c7d2,3588
9c7d2,3589
8a219,6976
8a219,6980
6cef2,5650
6cef2,5651
6cef2,5868
6cef2,5869
6cef2,5871
9178f+b26a9,1084
9178f,1408
9178f,1409
9178f,1410
9178f,1411
9178f,1413
ba550,2393
76dff,6289
76dff,6290
76dff,6291
76dff,6292
103c1,1961
3c15d,5476
3c15d,5870
3c15d,5872
3c15d,5873
3c15d,6016
3c15d,6017
fb753+9e707,4547
fb753+9e707,4548
fb753,4888
fb753,4910
fb753,4911
63462,6599
63462,6750
63462,7294
b5766,5464
b5766,5874
b5766,5963
b5766,5966
b5766,6015
24a91,4323
24a91,4324
0c2c2,5769
0c2c2,5770
0c2c2,5772
0c2c2,5773
7a99e,2245
7a99e,2567
2f682,159
2f682,298
2f682,299
2f682,300
2f682,731
2f682,733
2f682,1535
6c81d,6312
6c81d,6313
6c81d,6341
6c81d,6862
6c81d,6995
9783e,3537
9783e,3538
9783e,3539
9783e,3540
9783e,3541
9783e,3542
0146f+aecd4,5552
0146f,5661
bd726,4573
73e8a,4416
c70cb,1711
c70cb,1712
c70cb,1713
c70cb,1714
c70cb,2026
c70cb,2027
c70cb+edae7,3239
c70cb+edae7,3243
c70cb,3560
a1fdd,4086
a1fdd,4087
a1fdd,4189
a1fdd,4619
a1fdd,4621
a1fdd,4622
92a23,7284
92a23,7286
862dd,5677
862dd,5678
862dd,5970
862dd,5971
496c3,5611
496c3,5612
496c3,6037
496c3,6059
ec48b,1341
ec48b,1393
ec48b,1431
20168,5273
3913c,6396
3913c,7196
15a16,5986
15a16,5987
c3654,6966
c3654,7033
c3654,7167
5c6b1,2147
135e9,4040
135e9,4041
135e9,4396
03bcc,4757
03bcc,4758
a87cb,2632
a87cb,2633
a87cb,2634
a87cb,2635
a87cb,3562
a87cb,3564
b755f,4201
b755f,4202
b755f,4203
b755f,4852
b755f,4853
b755f,4854
b755f,4856
b755f,5006
b755f,5007
b755f,5008
b755f,5107
b755f,5108
b755f,5109
b755f,5110
e125f,5712
e125f,6202
b19a6,1863
b19a6,2145
b19a6,2182
b19a6,2183
b19a6,2185
b19a6,2186
b19a6,2187
b19a6,2440
b19a6,2931
b19a6,2934
b19a6,3138
b19a6,3140
603ac,6674
5eeba,2208
5eeba+e27f7,2209
5eeba,2210
5eeba,2892
5eeba,2894
5eeba,3592
cee90+67a64,7088
cee90,7089
cee90,7090
35e45,2473
81997,1956
81997,1957
81997,1958
81997,1959
d1ca3,1932
d1ca3,2028
00c23,4108
9fe8a,5200
b8c31,5967
b8c31,5968
b8c31,6001
b8c31,6002
5649b,3671
5649b,3672
5649b,3673
5649b,3674
5649b,3747
5649b,3748
5649b,3979
5649b,4051
5649b,4052
5649b,4104
5649b,4106
5649b,4107
5649b+925d3,4217
5649b,4429
5649b,4431
5649b,4432
5649b,4433
5649b,4738
5649b+925d3,4739
ff450,6797
ff450+3d1fd,6801
ff450+3d1fd,6932
ff450,6935
ff450,6936
ff450,7208
ffa37,1769
ffa37,1770
ffa37,1772
ffa37+9d9bc,1868
ffa37,1971
ffa37,1972
ffa37,2135
ffa37,2138
ffa37,2578
ffa37,2579
ffa37,2618
ffa37,2621
ffa37,3132
ffa37,3133
ffa37,3134
ffa37,3135
ffa37,3199
ffa37,3200
3ee29,6462
3ee29,6463
3ee29,6464
3ee29,6465
3ee29,6466
3ee29,6803
3ee29,6804
3ee29,7051
3ee29,7121
3ee29,7122
3ee29,7123
f3792,4091
f3792,4092
f3792,4093
f3792,4167
f3792,4168
f3792,4552
f3792,4553
f3792,4554
72bca,152
72bca,1274
72bca,1394
9656f,4072
9656f,4073
0cfca,2029
0928d,3006
0928d,3007
0928d,3008
0928d,3009
0928d,3402
0928d+d5126,3583
cbce5,2486
cbce5,2981
cbce5,3391
589bf,4613
589bf,4615
0cfd7,2455
0cfd7,2456
0cfd7,2457
0cfd7,2458
0cfd7,2860
0cfd7,2861
0cfd7,3185
0cfd7,3186
0cfd7,3565
84a94,343
84a94,344
84a94,346
84a94,347
84a94,348
84a94,416
84a94,417
84a94,418
84a94,419
84a94,722
84a94,723
84a94,760
84a94,761
84a94,851
84a94,852
84a94,853
84a94,854
84a94,855
84a94,856
84a94,1414
84a94,1415
84a94,1416
84a94,1417
84a94,1641
84a94,1642
84a94,1643
84a94,1644
84a94,1645
84a94,1646
99d3c+001c1,6642
2d9da,1943
2d9da,1944
2d9da,1946
2d9da,2637
17a8a,5615
17a8a,5815
17a8a,5816
6d753,6362
6d753,6363
644ec+defec,5117
d111c,2150
d111c,2405
d111c,2497
d111c,2646
d111c,2697
d111c,3109
d111c,3110
d111c,3182
219c9,3981
219c9,4030
219c9,4031
219c9,4032
219c9,4079
219c9,4080
219c9,4479
219c9,4480
219c9,5195
16dd2,270
16dd2,271
16dd2,550
16dd2,551
16dd2,552
16dd2,956
16dd2,957
16dd2,1528
16dd2,1530
38c95,6380
38c95+63d9f,6782
38c95,7256
b0c8b,111
b0c8b,112
b0c8b,113
b0c8b,114
b0c8b,115
b0c8b,116
180cf,7001
180cf,7025
180cf,7026
180cf,7027
2afec,349
2afec,350
2afec,351
2afec,352
2afec,1162
2afec,1164
2afec,1638
964ef+114ef,5309
849f6,5280
849f6,5281
849f6,5282
849f6,6108
12da9,5939
62338,4524
62338,4525
3e434,3401
3e434,3404
b8038,6331
b8038,6332
b8038,6333
b8038,6334
75fe8,2146
18617,3912
18617,3913
18617,3915
18617,4062
18617,4063
18617,4476
18617,4477
cba2f,2909
3d1fd,6389
3d1fd,6390
3d1fd,6392
3d1fd,6746
3d1fd,6748
3d1fd,6796
3d1fd,6798
3d1fd,6799
3d1fd,6933
3d1fd,6934
e5b6a,5494
49077,5617
49077,5618
49077,5620
22f09,214
22f09,215
22f09,519
22f09,867
22f09,1568
22f09,1624
22f09,1687
22f09,1688
22f09,1689
298d4,337
298d4,338
298d4,339
298d4,1087
298d4,1088
298d4,1405
298d4+a3563,1406
298d4,1407
7e3be,4984
7e3be,4985
7e3be,4987
7e3be,4988
7e3be,4989
7e3be,5029
7e3be,5030
7e3be+79c1d,5050
931ee,6772
931ee,6773
931ee,6893
931ee,6894
931ee,6895
931ee,6896
931ee,6897
931ee,6991
28fec,5384
28fec,5385
28fec,5386
14489,6048
dd5ef,5790
dd5ef,5791
711a4,4007
711a4,4008
711a4,4352
711a4,4353
711a4,4354
711a4,4355
711a4,4356
711a4,4616
711a4,4698
711a4,4699
713c3,6281
713c3,6282
c65b6,2700
c65b6,2701
c65b6+411c6,3478
2f048,2128
2f048,2129
2f048,2277
2f048,2642
2f048,2643
2f048,2644
07eb9,3785
07eb9,3786
07eb9,3787
07eb9,3819
07eb9,3820
07eb9,3821
07eb9,3822
07eb9,4400
07eb9,4401
07eb9,4922
07eb9,4924
07eb9,5052
07eb9,5053
07eb9,5054
07eb9,5206
07eb9,5207
07eb9,5208
07eb9,5209
ced82,1838
ced82,1839
ced82,1840
ced82,2841
ced82,2927
ced82,3407
ced82,3408
ced82,3409
ced82,3410
ced82,3411
80c07,5216
70187,5695
70187,6208
09520,134
09520,176
09520,177
09520,435
09520,697
09520,698
09520,1223
09520,1658
83aa4,5286
2991b,5269
2991b,5270
2991b,5361
2991b,5362
2991b,5394
2991b,5396
2991b,5397
2991b,5447
2991b,5448
2991b,5449
2991b,5450
2991b,5626
2991b,5627
2991b,6006
2991b,6008
2991b,6049
2991b,6051
2991b,6131
2991b,6132
2991b,6133
2991b,6134
2991b,6135
2991b,6283
2991b,6284
a28bd,629
ef6ac,5548
2b411,6566
2b411,6567
2b411,6568
2b411,6569
2b411,6901
2b411,6902
2b411,7067
b13db,5667
b13db,5669
b13db,5671
b13db,6020
b13db,6021
0f292,336
0f292,1302
0f292,1303
0f292,1637
455fd,2222
455fd,2223
455fd,2224
455fd,2344
455fd,2346
455fd,2992
455fd,2993
455fd,2994
455fd,2995
455fd,2996
455fd,3217
455fd,3244
455fd,3298
455fd,3299
e6bd2,3122
e6bd2,3123
e6bd2,3124
e6bd2,3125
3c60d,2796
3c60d,3414
3c60d,3415
3c60d,3500
3c60d+4d400,3517
f75f0,5374
f75f0,5375
f75f0,5376
f75f0,5644
f75f0,5645
f75f0,6009
f75f0,6010
f75f0,6011
aa911,5575
aa911,5576
aa911,5752
4b31d,3864
aecd4,5553
aecd4,5660
aecd4,5662
aecd4,5665
3acfc,2055
3acfc,2056
91898,3901
91898,3902
91898,3903
91898,4716
91898,4808
91898,4809
91898,4810
91898,4812
91898,4813
45770,5738
28a9a,6777
499be,4842
499be,5113
499be,5114
499be,5116
499be,5118
499be,5259
87044,5469
87044,5903
87044,5904
87044,5910
87044,5941
87044,5988
cb0c7,126
cb0c7,127
cb0c7,128
cb0c7,745
cb0c7,1511
cb0c7,1512
90a19,5550
90a19,5866
90a19,5867
1203e,3795
1203e,3796
1203e,3797
1203e,3798
1203e,3799
1203e,3800
1203e,3884
1203e,3885
1203e,3886
1203e,3887
1203e,3888
1203e,4024
1203e,4278
1203e,4279
1203e,4281
1203e,4282
1203e,4470
1203e,4471
1203e,4730
1203e,4731
1203e,5135
1203e,5136
1203e,5137
1203e,5138
1203e,5139
1203e,5140
1203e,5141
1203e,5153
37911+1e12f,6275
06d05,3571
06d05,3572
06d05,3573
06d05,3574
06d05,3575
8fb9f,4990
8fb9f,4991
8fb9f,4992
8fb9f,4999
8fb9f,5004
