field_id,top_left_x,top_left_y,down_right_x,down_right_y
4903,83.00048704921507,19.21263602773728,83.00039087416994,19.212727389416354
4904,83.00077557435047,19.21144832590928,83.00067939930534,19.21144832590928
4906,83.00096792444074,19.21117424087205,83.00096792444074,19.211356964230205
5247,82.99981382389912,19.212818751095433,82.99981382389912,19.213001474453584
4410,83.31784056562762,19.47661922947706,83.31774407297033,19.477076835124826
4656,83.31774407297033,19.476344666088394,83.31774407297033,19.47661922947706
2247,81.36588792372547,28.18571525214105,81.3653769851704,28.186711302100235
2794,81.7866233725974,27.351871077676307,81.78652164320546,27.352143610329836
2795,81.78692856077323,27.351507700804934,81.78682683138129,27.351780233458463
5932,76.66501766927429,24.640221667248497,76.66501766927429,24.640404398530467
5934,76.6649177146902,24.640495764171455,76.66481776010613,24.641318054940324
5807,76.62416364506991,25.048084140566786,76.62406335025095,25.049271891409788
5809,76.63880039349255,25.033836491050607,76.63880039349255,25.03447604325193
3640,83.93331774128049,19.091955295930635,83.93322121363082,19.09232237059526
3641,83.9336073242295,19.095717811243045,83.9336073242295,19.0958095799092
3642,83.9339934348282,19.091588221266008,83.93370385187917,19.09177175859832
4789,83.94094342560462,19.079658294665677,83.94094342560462,19.079841831997992
4790,83.94046078735624,19.079750063331833,83.94036425970657,19.080025369330304
4791,83.94075037030527,19.079841831997992,83.94075037030527,19.07993360066415
15,82.29647467967389,27.40566760468776,82.29627028957279,27.405758810216533
16,82.29872297078596,27.40366108305471,82.29862077573542,27.403843494112262
17,82.29954053119035,27.40302264435329,82.29933614108926,27.403387466468388
773,82.30086906684748,27.400924917191468,82.30056248169583,27.401380944835342
774,82.29698565492663,27.405941221274084,82.29698565492663,27.406123632331635
778,82.29872297078596,27.406853276561833,82.29821199553322,27.407765331849582
3805,83.45007912339216,19.381369538816934,83.44998263425975,19.381552681626516
3806,83.44834231900897,19.38118639600735,83.44834231900897,19.381369538816934
3807,83.44930721033296,19.381644253031308,83.44930721033296,19.38182739584089
4729,83.44814934074417,19.381277967412142,83.44785987334697,19.382102110055264
5503,76.65119069644493,25.16345034766343,76.6510903010986,25.164638153750087
2871,81.72038610071898,27.959798693410786,81.7201815749235,27.960161874211554
2872,81.71854536855965,27.957256427805408,81.71752273958224,27.95870915100848
5347,77.03478118456252,24.574903826160345,77.03337891665444,24.575636569146802
5879,77.03608329047717,24.574537454667116,77.03558248050999,24.57472064041373
1778,81.56668780669877,27.586789498969328,81.56668780669877,27.587061542087614
2086,81.56129321735949,27.591323550940793,81.56108964795047,27.59150491301965
2088,81.55345579511187,27.598305990976847,81.55345579511187,27.598578034095134
3014,81.56078429383692,27.593771939005382,81.5606825091324,27.59404398212367
3015,81.56007180090532,27.593499895887096,81.55976644679178,27.59395330108424
3270,81.56281998792721,27.593227852768806,81.5627182032227,27.593318533808237
3271,81.55335401040736,27.598305990976847,81.55325222570285,27.598578034095134
3273,81.56292177263173,27.598850077213424,81.5627182032227,27.59912212033171
3274,81.55528791979314,27.59776190474027,81.5549825656796,27.598215309937416
5480,76.92741538850679,24.685603669509163,76.92741538850679,24.68569520594382
249,82.6921043907057,27.48537703995553,82.6921043907057,27.48565146326589
746,82.6920018114562,27.486840630944098,82.69189923220668,27.486932105380884
747,82.7102115081715,27.469685082943688,82.7102115081715,27.469776556486703
749,82.68492384324011,27.493518264829437,82.68492384324011,27.49379268813979
750,82.69313018320078,27.495347753565145,82.69302760395126,27.495530702438714
751,82.69261728695324,27.48702357981767,82.69261728695324,27.487115054254456
1130,82.69579724368799,27.492694994898365,82.69579724368799,27.49278646933515
1131,82.69569466443849,27.491963199404083,82.69569466443849,27.492237622714438
1363,82.69302760395126,27.487115054254456,82.69302760395126,27.48738947756481
1364,82.68861669622241,27.488121273059093,82.68861669622241,27.488304221932665
1365,82.69302760395126,27.48665768207053,82.69292502470176,27.48702357981767
1366,82.69271986620275,27.494524483634073,82.69251470770374,27.495164804691573
1367,82.68810379997487,27.487663900875166,82.68810379997487,27.487938324185524
1603,82.6920018114562,27.48482819333482,82.69189923220668,27.48501114220839
1605,82.66640447107217,27.508282651778355,82.66630191129134,27.508282651778355
1606,82.69189923220668,27.490316659541946,82.69179665295717,27.4905910828523
1948,81.20453226124413,28.164240495547844,81.20392017502368,28.165144653511323
5528,76.85392568715719,25.24845868411842,76.85332200551295,25.249922682228608
6168,76.85342261912032,25.248367184236535,76.85302016469083,25.24973968246483
5334,76.85750458101877,24.861540356876006,76.85700314909649,24.863736322374663
6004,76.86151603639715,24.867945256247097,76.86131546362823,24.86849424762176
6005,76.86071374532148,24.867396264872433,76.86051317255256,24.86803675480954
2064,81.4550764685154,27.636931306175672,81.4550764685154,27.637112519767186
2065,81.45538170386362,27.644451670223418,81.45446599781897,27.645357738180977
2066,81.45721311595292,27.63412249550724,81.45680613548863,27.634484922690262
2385,81.44663162388142,27.63475674307753,81.4459194080689,27.63566281103509
2386,81.44673336899749,27.636387665401138,81.44652987876533,27.636750092584162
2530,81.4566026452565,27.634575529486018,81.45639915502434,27.63475674307753
2531,81.45497472339933,27.63720312656294,81.4547712331672,27.63738434015445
2532,81.45558519409578,27.64463288381493,81.45487297828326,27.64553895177249
6488,87.60896628264963,25.460043295475828,87.60896628264963,25.46040611893745
5588,76.78146347374255,24.810580238418307,76.78126308113755,24.810854589004435
83,82.55070238416988,27.193418101749412,82.55070238416988,27.193692228815195
84,82.57071431716989,27.168760813958098,82.57061214987249,27.16903493862232
85,82.57612918393185,27.169126313510397,82.57612918393185,27.169309063286544
631,82.57602701663446,27.17013143727921,82.57592484933706,27.170405561943433
1937,81.60504688593146,27.238661074464638,81.60494540608013,27.23902393827457
1938,81.60484392622881,27.23920537017954,81.60484392622881,27.239296086132022
1939,81.63059520369313,27.216318817387737,81.63059520369313,27.216318817387737
2172,81.59936401425718,27.23076878659855,81.59916105455451,27.231040934456
2773,81.59611665901473,27.234125276840448,81.59581221946074,27.234488140650384
2956,81.61681854868533,27.218884996823178,81.616717068834,27.219066428728144
2958,81.616717068834,27.21915714468063,81.616717068834,27.21942929253808
3283,81.6059602045934,27.23802606279725,81.6059602045934,27.23820749470222
3284,81.60545280533677,27.23847964255967,81.60545280533677,27.23875179041712
3285,81.60606168444473,27.238388926607186,81.60606168444473,27.238570358512153
3594,81.59966845381115,27.22904518350136,81.59926253440584,27.229498763263777
2050,81.60393655345364,27.995934894184128,81.60373215111859,27.996297775473636
2051,81.60598057680409,27.988314387104452,81.60567397330152,27.988767988716337
2052,81.62475454825704,27.97083041348319,81.62475454825704,27.971465454811735
5323,77.28880949806255,25.359300457072475,77.28830447456406,25.35975931548837
5324,77.28901150746195,25.360034630537903,77.28891050276225,25.360401717270616
5325,77.28870849336285,25.360952347369686,77.28860748866315,25.36122766241922
5326,77.28880949806255,25.360493488953797,77.28870849336285,25.36086057568651
5607,77.28638538526977,25.362696009350074,77.28638538526977,25.363154867765967
5608,77.28800146046495,25.36067703232015,77.28790045576525,25.360952347369686
4745,83.56279953151441,19.747263944918444,83.56250918036098,19.74753886157255
4747,83.56308988266784,19.747355583803145,83.56308988266784,19.74763050045725
4869,83.56328345010347,19.74818033376546,83.56318666638566,19.748363611534867
4873,83.56308988266784,19.748821805958375,83.56308988266784,19.74909672261248
1166,82.36828927381404,27.204975445451996,82.36777910132496,27.206070268292702
2000,81.54587327414734,27.680770923909677,81.54577140205828,27.681224331020726
3552,81.54648450668168,27.680589561065258,81.54638263459262,27.680589561065258
33,82.41069756510576,27.530950124996917,82.41069756510576,27.53113268537668
34,82.40926415911582,27.53241060803504,82.40916177297368,27.532867008984454
35,82.41008324825293,27.530950124996917,82.40987847596865,27.531589086326093
6981,88.02181776830749,25.59783550273772,88.02171741494944,25.598199471082076
3505,81.26042153888024,27.989771838554677,81.26042153888024,27.989862312752166
2136,81.43423153529419,27.818635188013005,81.43423153529419,27.818725776181562
2137,81.43861318549685,27.823617537283752,81.43851128665493,27.82370812545231
2139,81.43667710750033,27.82071871588986,81.43657520865841,27.82080930405842
3519,81.43820559012916,27.82370812545231,81.43810369128724,27.823979889957986
3520,81.4378998936034,27.82388930178943,81.43769609591955,27.824161066295105
2595,81.36402804004102,27.6279128642695,81.36382471851077,27.628184516683245
1954,81.75020390750389,27.546608060603685,81.75020390750389,27.546698870471204
3458,81.74714735362181,27.551965842787403,81.74673981310421,27.55287394146261
6881,87.86757060890646,25.6736446340548,87.86737000139453,25.673917312880366
6882,87.89217350176973,25.65098434709474,87.89187265055429,25.651075239708398
6883,87.89257463672368,25.650802561867426,87.89257463672368,25.650893454481086
6885,87.89237406924671,25.652620414140554,87.89237406924671,25.65280219936787
444,82.49604601640928,27.607578290154255,82.49594348048956,27.607943636743276
445,82.49778912704461,27.60703027027072,82.49778912704461,27.607395616859744
446,82.49789166296434,27.60803497339053,82.49778912704461,27.60821764668504
447,82.49727644744598,27.608765666568573,82.49717391152626,27.609131013157597
474,82.50117281239555,27.616163934996266,82.50117281239555,27.616346608290776
476,82.49666123192763,27.619086707708437,82.49655869600791,27.619452054297458
830,82.49522572905148,27.61881269776667,82.49502065721202,27.619543390944713
831,82.49696883968682,27.61808200458863,82.49676376784736,27.618538687824906
833,82.4973789833657,27.61725997476333,82.49717391152626,27.61780799464686
834,82.49502065721202,27.61863002447216,82.49461051353313,27.619360717650203
1050,82.49666123192763,27.616711954879797,82.49655869600791,27.616985964821563
1052,82.50035252503774,27.618904034413926,82.50024998911802,27.619269381002947
1053,82.50045506095748,27.607578290154255,82.50035252503774,27.607943636743276
1114,82.49696883968682,27.615341905170965,82.49676376784736,27.615889925054496
1115,82.49512319313176,27.61625527164352,82.49502065721202,27.61662061823254
1116,82.50209563567307,27.61899537106118,82.5017880279139,27.619817400886483
1215,82.49830180664324,27.60712160691798,82.49819927072352,27.60730428021249
1216,82.49666123192763,27.60712160691798,82.49635362416846,27.60785230009602
1217,82.49819927072352,27.607395616859744,82.49799419888406,27.607943636743276
1218,82.50404381814786,27.609039676510342,82.5038387463084,27.609405023099363
1219,82.49635362416846,27.607212943565234,82.496148552329,27.607943636743276
1668,82.49727644744598,27.609313686452108,82.49696883968682,27.61004437963015
1669,82.4980967348038,27.60803497339053,82.4980967348038,27.60821764668504
1670,82.49748151928544,27.608765666568573,82.4973789833657,27.609222349804853
1671,82.49676376784736,27.609131013157597,82.49666123192763,27.60949635974662
5556,76.34533446755852,25.20744558416998,76.34503378586805,25.20844855754909
5818,76.32288356800355,25.215651729999045,76.32258288631307,25.21619880638765
2005,81.45495177269365,27.373826890191182,81.45464731467531,27.374370529354
2006,81.44855815430857,27.37201475964845,81.44845666830246,27.372195972702723
2007,81.44825369629022,27.37210536617559,81.448050724278,27.372377185756996
2008,81.44865964031467,27.37183354659418,81.44855815430857,27.371924153121316
2009,81.44876112632079,27.371471120485634,81.44865964031467,27.371742940067044
2638,81.4678455936983,27.35561682516122,81.46774408714401,27.35579807504922
2961,81.44734032223522,27.360417124174987,81.4472388362291,27.36059833722926
3068,81.45434285665698,27.35860499363226,81.45424137065086,27.35887681321367
3069,81.4577933808648,27.3646756309504,81.4577933808648,27.364856844004674
3070,81.44165710589293,27.360326517647852,81.44114967586236,27.36114197639208
804,82.44757454659192,27.48758765119662,82.44706262975181,27.489139705523463
1025,82.41500921138378,27.494701351755037,82.4147021204811,27.495522867199654
1026,82.41582812045759,27.49506646973042,82.41521393865223,27.496526941631963
1078,82.44777931332797,27.48758765119662,82.44726739648786,27.489139705523463
2045,81.25869799375634,28.003523878189032,81.25839221740614,28.003885698211842
2181,81.25818836650599,28.00759435344566,81.25808644105592,28.007956173468475
5663,77.22882038354678,25.181048974902076,77.22882038354678,25.181507627840148
5664,77.22821555457566,25.180131669025936,77.22821555457566,25.180957244314463
5685,77.2289211883753,25.178755710211725,77.22831635940418,25.179214363149796
5687,77.22851796906122,25.178297057273653,77.22831635940418,25.178755710211725
6220,77.23083648011718,25.178113596098427,77.23083648011718,25.178480518448882
6221,77.23003004148902,25.178113596098427,77.23003004148902,25.178480518448882
6222,77.23083648011718,25.179214363149796,77.23083648011718,25.17948955491264
6223,77.23023165114606,25.179673016087865,77.22952601734642,25.179948207850707
170,82.58622674453626,27.48917056008018,82.586124243321,27.489444771545134
171,82.59309432595859,27.4900845982967,82.59299182474334,27.49054161740496
172,82.59247931866705,27.488256521863658,82.59237681745178,27.488622137150266
175,82.58960928463979,27.489079156258526,82.58960928463979,27.489261963901832
233,82.58622674453626,27.488896348615224,82.58622674453626,27.489079156258526
235,82.58356171293953,27.488073714220352,82.58335671050901,27.48880494479357
1196,82.73508282687978,27.424444685809593,82.73467270499717,27.42572553611333
5742,76.90015845794761,25.237430634249304,76.89985657621556,25.23825440752531
5834,76.90015845794761,25.23614920915329,76.90015845794761,25.236789921701295
6022,76.89744152235916,25.239078180801318,76.89734089511514,25.23953583262132
6023,76.8983471675553,25.240817257717335,76.89784403133523,25.240908788081338
1886,81.55138894979994,27.874171016597522,81.55128690169745,27.8745337453477
1887,81.55383810425965,27.874624427535245,81.55373605615716,27.874987156285428
1888,81.54853160293028,27.87435238097261,81.54791931431535,27.875077838472972
1889,81.55659340302682,27.87380828784734,81.55649135492433,27.87435238097261
1890,81.55781798025669,27.8745337453477,81.5577159321542,27.87489647409788
1891,81.55740978784674,27.875168520660516,81.55730773974425,27.87544056722315
2034,81.55547087389947,27.870543729095715,81.55526677769448,27.870906457845898
2122,81.55526677769448,27.877254210974055,81.5550626814895,27.8773448931616
2800,81.5584302688716,27.873536241284704,81.55812412456415,27.873898970034887
3226,81.55832822076913,27.87344555909716,81.55802207646165,27.87380828784734
3466,81.54720497759794,27.87362692347225,81.54700088139296,27.87380828784734
3467,81.5577159321542,27.871631915346256,81.5576138840517,27.87190396190889
3468,81.55547087389947,27.877435575349146,81.55526677769448,27.87770762191178
3470,81.55404220046464,27.875259202848063,81.55363400805467,27.875803295973334
533,82.3133015950333,27.297616235468844,82.31319951112383,27.298437057220212
942,82.31432243412797,27.294788960547475,82.31411826630904,27.29524497263157
976,82.31166825248182,27.29177928079247,82.31166825248182,27.291961685626106
977,82.31125991684395,27.291414471125194,82.31125991684395,27.29159687595883
978,82.31115783293448,27.291505673542012,82.31105574902502,27.29177928079247
1170,82.30972865820193,27.298619462053846,82.30972865820193,27.298801866887484
1171,82.31105574902502,27.29515377021475,82.31105574902502,27.295336175048384
6887,87.86609999307484,25.700183459628757,87.8658993823589,25.700546965415224
3771,83.53589912320321,19.234487443932956,83.53541690905762,19.236136365864613
3772,83.53705643715261,19.23384619651509,83.53657422300702,19.234395837158974
4814,83.53994972202614,19.236136365864613,83.5397568363679,19.236502792960536
4815,83.53464536642468,19.237693681022286,83.53397026662086,19.238792962310058
333,82.31440045649796,27.51709120601234,82.3140935359565,27.51763845788601
334,82.31480968388657,27.51763845788601,82.31480968388657,27.517820875177236
1139,82.31532121812232,27.516817580075504,82.31511660442803,27.517182414657952
1169,82.31746966191251,27.52010109131754,82.31746966191251,27.520465925899988
1845,81.52207738447717,27.762897310248675,81.52187355046507,27.76307863632237
1846,81.52207738447717,27.761537364695982,81.52187355046507,27.761900016843367
1847,81.52472722663448,27.76398526669083,81.52462530962843,27.764166592764525
2461,81.52380997358003,27.76017741914329,81.52360613956793,27.76063073432752
2463,81.52360613956793,27.75963344092221,81.52350422256188,27.759814766995905
3543,81.52340230555583,27.759814766995905,81.52340230555583,27.759996093069596
6225,76.76703134211583,24.70447736324354,76.76693126179954,24.704751653362635
6227,76.76703134211583,24.70365449288626,76.76703134211583,24.703837352965653
6228,76.76573029800414,24.703928783005352,76.76553013737158,24.704203073124447
6229,76.76603053895299,24.704203073124447,76.76583037832043,24.70466022332294
6274,76.76793206496237,24.70438593320384,76.7677319043298,24.70466022332294
323,82.11431636775288,27.467375338669864,82.11431636775288,27.467557502079178
6645,87.47484634520288,25.44310963237939,87.47484634520288,25.443290875173705
6647,87.47304975128753,25.442747146790758,87.47304975128753,25.44310963237939
6837,87.47644331757209,25.439847262081713,87.47624369602593,25.440209747670345
7058,87.4646656463492,25.447278216648645,87.4646656463492,25.44755008084012
7060,87.46476545712228,25.437853591344243,87.46476545712228,25.4379442127414
7127,87.47664293911824,25.4379442127414,87.47654312834516,25.43803483413856
7128,87.4755450206144,25.43875980531582,87.4755450206144,25.439031669507294
7129,87.47664293911824,25.43948477649308,87.47654312834516,25.439756640684553
7189,87.47205164355678,25.437581727152768,87.47205164355678,25.437762969947084
1698,81.67801102140801,27.265106099599905,81.67801102140801,27.265196870453636
1699,81.68278544982796,27.264379932770062,81.68268386624456,27.264561474477524
1701,81.67801102140801,27.264470703623793,81.67801102140801,27.265015328746173
3922,83.95578746669517,19.084408272125426,83.95578746669517,19.084500051307348
3923,83.95607708213964,19.083949376215816,83.95607708213964,19.08404115539774
3924,83.95511169732477,19.08413293457966,83.9548220818803,19.084500051307348
3925,83.95598054365816,19.08358225948813,83.95598054365816,19.083857597033894
3926,83.95520823580625,19.084224713761582,83.95511169732477,19.08459183048927
3927,83.95607708213964,19.08413293457966,83.95607708213964,19.084316492943504
421,82.368195508273,27.283530962299473,82.3676848926177,27.284443340967666
470,82.36911461645256,27.285629433236316,82.36870612392832,27.28617686043723
1625,82.41935136563434,27.649027502166028,82.4189413693201,27.64975777155386
6738,87.50039601506043,25.527512956372366,87.50029612729506,25.52805678730224
6740,87.50019623952969,25.52615337904767,87.50019623952969,25.52669720997755
6752,87.5022938826024,25.519264853935887,87.50219399483704,25.52035251579564
3666,83.26331186971808,19.455430131422904,83.26321542730737,19.45561310369886
3667,83.26340831212879,19.45515567300897,83.26302254248596,19.455430131422904
3668,83.26263677284312,19.454972700733016,83.26254033043242,19.45506418687099
4231,83.26427629382516,19.45277703342155,83.26427629382516,19.45314297797346
4232,83.26321542730737,19.452685547283572,83.26321542730737,19.45314297797346
4637,83.26524071793224,19.451862172041775,83.26514427552154,19.45204514431773
4638,83.2670731237357,19.451679199765817,83.26688023891428,19.45204514431773
4639,83.26485494828941,19.451313255213908,83.26485494828941,19.45158771362784
5154,83.26417985141445,19.453508922525373,83.26417985141445,19.453874867077282
5155,83.26456562105729,19.453874867077282,83.26456562105729,19.454240811629194
5156,83.26437273623587,19.45323446411144,83.26427629382516,19.453417436387394
6997,87.89346549127461,25.75016905848985,87.89336512732082,25.75016905848985
6999,87.86804065423543,25.773101748548218,87.86804065423543,25.773101748548218
7000,87.86814103830369,25.77291996003805,87.86814103830369,25.773010854293133
7007,87.8909563924299,25.752804982364463,87.8909563924299,25.752986770217884
7008,87.89105675638369,25.747442240688525,87.8909563924299,25.747987604248788
7009,87.89125748429126,25.74580615000773,87.89115712033748,25.746260619641284
6403,87.71070098413182,25.70118324068558,87.71070098413182,25.701364790922884
6672,87.71380700469918,25.704451144957073,87.71380700469918,25.70508657078764
7048,87.71250447994512,25.70917145112701,87.71240428573327,25.709534551601617
7050,87.71250447994512,25.70889912577105,87.71250447994512,25.709080676008355
7064,87.71290525679252,25.70926222624566,87.71290525679252,25.709806876957575
1693,81.64308429664948,27.658227045136115,81.64298238422035,27.65849925616428
1695,81.6428804717912,27.65849925616428,81.64267664693293,27.658952941211226
1696,81.6425747345038,27.659043678220616,81.64237090964552,27.65940662625817
1697,81.64267664693293,27.659951048314504,81.6425747345038,27.660223259342672
2256,81.64420533336997,27.65768262307978,81.64410342094084,27.65786409709856
2257,81.6428804717912,27.658136308126725,81.64226899721639,27.659134415230003
6397,87.64049214272177,25.6647160682594,87.64039202539782,25.66480680911743
6844,87.639991556102,25.64992530840029,87.63979132145411,25.650651235264544
5819,76.71543931874395,24.839972706211814,76.71473815724843,24.840521133594553
5820,76.7162406461674,24.840521133594553,76.71543931874395,24.841160965541086
6024,76.71774313508638,24.842532033997934,76.71764296915845,24.842806247689307
6026,76.71393682982499,24.840703942722133,76.71373649796912,24.840978156413502
6027,76.71754280323051,24.841709392923825,76.71694180766292,24.842166415742774
6029,76.71734247137465,24.841252370104876,76.71704197359085,24.841617988360035
6067,76.72054778106846,24.847010857623648,76.72054778106846,24.847467880442597
6068,76.7130353364736,24.838418828627383,76.71293517054566,24.838601637754962
5434,77.08833670017675,25.291083711172934,77.08823587566584,25.291542006077524
6116,77.09761255518103,25.2919086420012,77.09751173067012,25.292091959963038
5340,76.47058957586415,24.834739085669213,76.47048956219257,24.834921613289293
5831,76.47098963055052,24.834647821859175,76.47098963055052,24.834921613289293
6238,76.4699894938346,24.842496509522626,76.4699894938346,24.842952828572827
6268,76.47579028678692,24.842040190472424,76.47549024577214,24.843226620002948
7202,87.29003079669789,25.648742547897694,87.28963137832416,25.64964756638075
7253,87.28593675836713,25.66150330850882,87.28593675836713,25.661684312205434
7254,87.2840395210919,25.66286083623341,87.28393966649847,25.66304183993002
7255,87.2864360313343,25.661865315902045,87.28633617674086,25.662317825143575
5299,76.62374109304652,24.815518887213695,76.62334071074427,24.81698059866981
5300,76.62724443819111,24.81533617328168,76.6267439603133,24.816432456873766
5302,76.62474204880212,24.817071955635818,76.624541857651,24.817437383499847
5643,76.63114816563794,24.81314360609751,76.63104807006239,24.81442260362161
6251,76.63004711430679,24.820360806412076,76.62994701873123,24.821091662140134
6252,76.62914625412675,24.818168239227905,76.62894606297563,24.818716381023947
5699,77.30888290591203,25.143753760756702,77.30837873636385,25.144763291375398
5700,77.30686622771934,25.143753760756702,77.30686622771934,25.144487964843027
5701,77.30656372599043,25.144396189332234,77.3064628920808,25.144579740353816
5702,77.30726956335788,25.14338665871354,77.30726956335788,25.14366198524591
5893,77.31130291974326,25.14806720976386,77.31120208583361,25.1486178628286
5897,77.28672688698421,25.171167515660613,77.28672688698421,25.17153462289687
6260,77.30394204433993,25.144304413821445,77.30374037652066,25.144671515864605
6261,77.3035387087014,25.143753760756702,77.30333704088213,25.144671515864605
6262,77.30404287824956,25.14357020973512,77.30394204433993,25.144212638310652
5292,76.88571309777019,24.5936767119063,76.88561301399263,24.59385971752866
5293,76.88621351665803,24.5936767119063,76.88591326532533,24.59404272315102
5294,76.8845120924394,24.5936767119063,76.8845120924394,24.59395122033984
5824,76.86504035629586,24.61274794951044,76.86504035629586,24.613022412156734
5825,76.86584089500043,24.61274794951044,76.86574082766236,24.613296874803034
3508,81.4107525131181,27.881056729895157,81.4107525131181,27.88141900715956
3509,81.41391208276717,27.8777056651994,81.413708239564,27.878067942463804
3510,81.41187365073552,27.883230393481593,81.4113640427276,27.88440779459091
3511,81.4154409067909,27.88132843784346,81.41503322038459,27.882052992372273
6694,87.76189271548165,25.625951813762423,87.76179254383348,25.62631504675903
6696,87.76069065570357,25.62222867554724,87.76039014075904,25.622682716792994
6719,87.740756497717,25.639573051135045,87.74015546782796,25.6398454758825
6843,87.75688413307297,25.640753558374005,87.75688413307297,25.640844366623156
7117,87.74846971462638,25.643296189350227,87.74816919968185,25.643659422346833
7327,87.77416840496552,25.620730871023543,87.77376764450223,25.621003346303237
5864,77.01584668014435,24.493256737595072,77.01584668014435,24.494172470934505
357,82.41257707137859,27.457802627419966,82.41257707137859,27.458076461727316
379,82.40868896087058,27.45871540844447,82.40868896087058,27.45889796464937
382,82.40838200477783,27.462092698235143,82.40838200477783,27.462275254440044
397,82.41175852179795,27.459080520854272,82.41175852179795,27.459171798956724
398,82.41533967621324,27.45990202377633,82.41523735751565,27.46026713618613
399,82.41165620310038,27.458350296034666,82.41165620310038,27.458532852239568
1288,82.40930287305605,27.460906082903286,82.40930287305605,27.460997361005735
1289,82.43550851831789,27.4413791895414,82.43550851831789,27.4413791895414
82,82.35264648640376,27.31147222480069,82.35264648640376,27.31156346332554
326,82.37001119669681,27.303625711663216,82.36990905134215,27.303808188712924
811,82.35274863175842,27.30837011495564,82.35264648640376,27.30855259200535
1268,82.3539743760144,27.310468601027292,82.35387223065973,27.310651078076997
1269,82.35111430608377,27.30855259200535,82.35101216072911,27.308826307579913
1270,82.35070572466512,27.308187637905935,82.35070572466512,27.30837011495564
1271,82.34947998040914,27.312293371524376,82.34927568969981,27.31256708709894
1272,82.35080787001978,27.3074577297071,82.35070572466512,27.30773144528166
6851,87.78794312588835,25.61042169568777,87.78764261517402,25.61060334535946
3454,81.5735005115927,27.72497641519373,81.57339857481382,27.72515781569095
1724,81.59513966646522,27.463528624775396,81.59503799151946,27.463619323655298
2305,81.59483464162798,27.45600061774361,81.59483464162798,27.456182015503412
2307,81.59585139108542,27.456907606542618,81.59574971613966,27.456907606542618
2308,81.59351286733332,27.45790529422153,81.59341119238758,27.458086691981332
2719,81.59178439325568,27.459991368459256,81.59178439325568,27.460082067339158
2720,81.59300449260459,27.45944717517985,81.59249611787588,27.459991368459256
2721,81.59208941809291,27.459991368459256,81.59208941809291,27.460082067339158
2722,81.59239444293014,27.459900669579355,81.59239444293014,27.460082067339158
2723,81.59310616755035,27.45962857293965,81.59269946776737,27.459991368459256
2724,81.59239444293014,27.45944717517985,81.59239444293014,27.45962857293965
2752,81.59544469130245,27.465251903493517,81.5953430163567,27.46543330125332
2826,81.59442794184501,27.456907606542618,81.59422459195352,27.45708900430242
3260,81.58639562113127,27.451374974868653,81.58629394618553,27.451556372628456
3580,81.59524134141095,27.463256528135695,81.59513966646522,27.463437925895494
6106,76.50341600306989,25.347404033493575,76.50341600306989,25.347769218749963
674,82.17852099586301,27.672294581292256,82.17831631299129,27.67265906922271
3657,83.58439379301836,19.209501156697247,83.58429734297843,19.20959278374577
3658,83.58400799285862,19.20986766489134,83.58400799285862,19.209959291939864
4340,83.58429734297843,19.20904302145463,83.58429734297843,19.209226275551675
4341,83.5846831431382,19.210234173085436,83.5846831431382,19.21032580013396
4342,83.58429734297843,19.209684410794296,83.58429734297843,19.20986766489134
4343,83.58410444289855,19.209501156697247,83.58410444289855,19.20977603784282
4344,83.58458669309825,19.20959278374577,83.58458669309825,19.209959291939864
4488,83.58342929261897,19.208584886212012,83.58342929261897,19.208676513260535
4489,83.58352574265892,19.208951394406107,83.58342929261897,19.209226275551675
4490,83.58285059237934,19.2093179026002,83.58285059237934,19.20959278374577
4491,83.58333284257904,19.209226275551675,83.5832363925391,19.209501156697247
4492,83.58265769229946,19.209501156697247,83.58256124225953,19.209684410794296
4688,83.58333284257904,19.20885976735758,83.58333284257904,19.209134648503152
4898,83.58285059237934,19.209959291939864,83.58285059237934,19.210142546036913
58,82.28154233268052,27.447652137155014,82.2807245736979,27.44819927052297
874,82.29104878085344,27.460418582407335,82.29094656098061,27.460783337985973
875,82.2950353558937,27.456588648831637,82.2950353558937,27.456771026620956
1012,82.2696428053518,27.481609493011803,82.2696428053518,27.481609493011803
1013,82.29370649754695,27.46315424924712,82.29350205780129,27.463792571509735
1665,82.27632911916632,27.44664905931376,82.27540914031088,27.448564026101607
1666,82.28522224810229,27.444551714736594,82.28481336861098,27.44528122589387
624,82.22177854004858,27.317595225640865,82.22167649306299,27.31786867463645
625,82.22126830512062,27.317139477314885,82.22116625813503,27.31768637530606
627,82.22106421114944,27.317777524971255,82.22086011717826,27.318233273297235
763,82.24157565525313,27.313766939702642,82.24147360826754,27.313949239033033
935,82.22657474837133,27.31814212363204,82.22647270138573,27.31832442296243
936,82.21851303650968,27.31531648401097,82.21851303650968,27.315407633676166
937,82.21820689555291,27.314587286689402,82.21820689555291,27.314678436354598
967,82.22861568808314,27.31422268802862,82.22851364109755,27.314404987359012
968,82.22279900990448,27.312764293385488,82.22228877497653,27.313675790037447
969,82.22728907727046,27.320785463922714,82.2268808893281,27.321423511579084
970,82.2268808893281,27.320329715596735,82.22677884234251,27.320603164592324
972,82.2183089425385,27.314131538363423,82.2183089425385,27.314313837693817
1488,82.22596246645779,27.32023856593154,82.22575837248661,27.32069431425752
6806,87.78604210190868,25.651566429059592,87.78604210190868,25.652020555812758
6807,87.78574147185577,25.65211138116339,87.78564126183814,25.65265633326719
